5	25	2	5	113	37	2	0	66	113	83	31	113	83	18	11	57	96	66	17	71	72	32	35	21	96	23	4	31	63	9	7	9	40	3	15	110	20	1	0	113	16	25	43	113	83	92	81	75	80	29	16	112	98	83	52	30	59	27	18	37	42	5	10	23	48	1	2	47	15	1	0	113	15	3	4	89	44	12	15	48	9	2	7	92	22	2	4	0	4	5	2	3	2	0	0	9	9	0	0	2	1	0	0	0	1	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101521
16	22	22	24	31	45	26	11	41	58	34	19	29	40	28	18	64	74	26	15	11	15	14	14	9	7	2	3	4	5	9	13	33	46	44	29	28	58	32	22	51	45	31	29	58	71	42	39	83	81	32	31	48	44	21	31	41	74	41	15	4	5	10	13	53	54	28	15	13	27	30	42	70	86	46	26	82	103	60	46	62	58	37	60	77	82	41	61	73	66	31	18	14	34	41	48	45	40	22	14	11	18	24	43	35	53	55	35	62	66	49	52	72	87	43	43	87	96	39	32	72	47	31	25	18	29	40	55	101522
70	8	4	21	35	11	4	10	123	21	15	7	20	8	15	23	29	9	10	16	125	24	14	12	125	10	1	8	40	7	0	1	56	15	19	14	6	11	39	26	116	57	31	25	38	12	9	19	90	39	11	34	125	45	2	5	125	11	1	7	54	12	0	2	20	16	36	30	8	8	59	11	94	30	16	20	32	17	23	30	106	13	6	13	125	31	8	14	125	13	0	5	75	12	0	2	43	9	35	36	28	15	34	9	99	17	18	11	12	9	21	42	44	6	5	14	125	21	14	25	125	10	0	7	67	8	0	3	101523
0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	22	20	19	20	23	22	22	25	18	18	18	20	21	23	19	21	0	0	0	0	0	0	0	0	20	16	21	24	23	16	20	20	89	71	73	88	99	82	92	98	62	42	38	60	62	60	53	74	2	3	4	5	3	3	4	3	65	64	76	70	52	46	63	71	98	84	102	104	82	82	80	104	45	56	37	84	45	60	37	71	2	3	4	4	2	3	3	3	29	28	33	33	23	24	30	37	50	48	56	68	37	44	44	75	21	20	18	53	21	19	12	47	101524
14	22	29	8	8	23	37	15	23	14	15	14	12	26	52	25	17	11	6	13	25	39	47	13	11	3	4	8	14	15	23	18	49	31	33	32	30	32	38	41	93	43	43	51	62	51	48	72	90	55	43	57	105	105	54	49	60	57	35	47	76	71	62	52	54	36	20	28	38	24	20	24	83	49	29	38	63	43	36	50	92	47	42	86	105	68	31	48	47	59	36	46	76	68	41	28	37	26	10	18	27	22	15	21	60	43	24	29	48	33	28	28	47	39	37	45	76	48	35	45	46	25	21	27	38	48	37	44	101525
11	12	72	16	10	3	3	5	5	36	85	7	3	3	3	1	7	13	32	4	1	1	1	0	3	3	4	4	19	2	0	1	114	23	70	28	114	32	5	10	76	71	109	18	42	23	19	38	113	55	79	34	18	18	15	18	13	31	85	31	34	5	1	1	114	16	4	16	114	46	54	33	66	45	16	17	45	36	114	47	66	27	26	54	80	31	58	36	32	29	70	41	51	28	14	4	38	8	47	5	18	13	60	35	6	6	65	5	14	17	100	25	4	6	59	18	65	33	104	21	9	5	33	12	20	13	114	16	101526
0	0	0	0	1	0	0	0	90	7	0	2	60	25	14	42	61	8	5	5	93	38	22	30	3	2	2	1	1	2	6	4	0	0	0	0	0	0	0	0	155	36	2	15	155	22	4	34	155	31	15	33	155	37	22	29	6	3	2	2	2	2	4	6	0	0	0	0	0	0	0	0	155	36	2	25	155	18	3	22	155	24	1	34	155	25	5	17	3	2	1	1	1	1	3	4	0	1	1	0	0	0	1	0	88	44	16	23	63	11	8	6	59	32	9	22	86	6	2	5	3	1	1	1	1	2	2	2	101527
21	28	29	32	30	32	42	39	47	39	40	27	23	58	54	41	36	49	32	18	17	42	68	61	31	27	32	42	24	64	51	27	49	54	31	26	41	60	37	38	71	57	40	50	44	77	64	61	77	66	54	60	59	64	63	61	40	36	53	58	36	56	64	49	39	35	36	25	28	30	40	49	56	49	43	49	50	42	74	62	52	60	50	50	65	44	71	61	40	31	39	26	28	44	51	62	25	44	21	24	19	43	32	29	33	41	43	41	24	28	59	45	27	47	37	38	34	38	61	34	22	45	50	24	21	24	35	24	101528
45	28	25	20	10	14	12	31	41	34	82	64	24	38	40	47	57	57	67	44	69	52	36	34	59	45	17	17	75	40	10	15	47	32	39	34	32	48	48	39	65	47	50	26	39	62	42	43	86	60	39	28	70	62	40	47	68	55	15	13	103	88	24	28	46	42	42	27	25	19	16	24	78	76	57	44	76	71	28	35	60	60	82	35	38	39	37	58	48	52	46	25	87	64	34	36	6	10	4	1	1	1	1	2	28	27	29	17	21	17	31	33	51	41	37	26	42	36	49	55	53	40	31	17	44	29	32	54	101529
8	6	3	2	28	47	6	3	36	2	5	17	17	37	17	106	46	7	33	68	47	12	16	106	17	27	18	20	23	49	55	13	46	10	2	1	86	32	2	21	106	17	21	83	65	22	7	106	98	42	24	60	85	27	13	48	43	46	35	34	44	20	38	36	95	5	0	8	106	7	0	38	100	17	14	50	106	75	7	39	49	106	64	46	66	42	10	5	21	60	76	32	38	10	8	8	90	8	0	27	56	1	0	14	50	10	15	34	102	57	2	8	9	10	25	36	58	20	6	7	14	36	25	10	24	4	11	11	101530
35	21	22	20	15	19	22	35	61	39	38	38	39	51	54	60	73	26	36	47	56	43	43	84	29	14	24	42	57	40	15	25	59	36	29	28	24	34	42	52	77	67	56	43	47	65	43	47	83	48	60	64	59	59	38	65	21	19	32	57	58	35	19	19	42	37	49	45	21	23	33	38	74	57	64	55	38	47	52	59	60	61	77	70	73	70	61	59	32	17	19	36	38	24	15	25	19	18	12	13	10	9	14	22	69	60	47	36	45	48	54	69	33	40	56	69	62	49	52	38	31	13	15	18	19	15	13	26	101531
48	88	46	11	18	14	14	9	85	124	49	5	3	3	2	3	13	124	20	5	2	3	1	1	1	59	1	0	0	0	0	0	18	16	12	10	31	38	49	16	64	124	51	9	10	24	34	25	71	124	84	11	3	11	8	9	45	124	20	5	1	0	2	5	26	11	2	3	17	61	71	21	25	28	13	16	40	60	73	42	62	77	65	15	18	32	57	124	81	73	46	4	2	1	14	69	50	47	24	12	27	26	13	9	14	38	59	28	50	39	47	27	23	20	84	33	15	8	24	58	14	77	105	12	10	3	4	13	101532
116	44	13	20	42	16	14	33	127	57	9	28	127	66	9	17	19	7	3	7	39	15	4	4	0	0	0	0	0	0	0	0	127	65	25	32	43	26	25	26	127	36	10	36	127	47	9	27	103	10	2	7	45	9	2	7	0	0	0	0	0	0	0	0	127	58	34	43	37	28	32	44	127	55	13	29	127	27	5	38	63	22	5	5	45	10	1	13	0	0	0	0	0	0	0	0	86	51	24	32	37	19	21	34	112	48	12	30	116	20	5	18	45	19	5	7	37	11	2	5	0	0	0	0	0	0	0	0	101533
2	0	0	0	0	0	0	2	24	22	23	23	16	26	46	36	39	61	40	29	43	60	71	38	41	23	19	26	43	34	25	45	22	1	1	1	1	1	2	13	93	50	38	34	67	52	38	65	80	79	66	58	105	79	61	72	79	59	23	18	66	34	15	35	50	15	5	6	3	3	3	7	105	39	5	4	70	65	12	18	96	104	13	22	87	105	26	25	40	85	24	15	44	105	31	13	30	21	1	1	2	11	9	5	66	79	7	5	9	28	7	9	13	67	11	3	16	105	18	4	9	66	44	9	12	90	45	10	101534
16	1	1	23	33	10	24	35	24	1	5	6	13	68	108	83	1	1	5	4	36	112	54	6	1	0	0	0	2	2	1	1	41	2	3	11	20	25	34	72	143	13	17	31	111	27	39	87	33	18	15	34	143	81	22	6	0	0	1	2	22	3	0	0	33	4	8	14	7	6	12	32	143	19	2	15	143	26	5	19	27	2	0	62	143	17	2	10	1	0	0	2	25	1	0	0	17	5	4	6	5	4	4	13	143	13	2	11	116	34	1	12	14	1	0	26	143	68	1	1	0	0	0	0	17	9	1	0	101535
17	23	20	26	39	26	10	10	5	29	40	17	30	48	23	5	22	26	31	21	17	27	35	36	53	42	38	24	12	12	12	40	35	57	55	82	47	44	45	25	32	37	40	34	23	35	53	37	35	34	39	83	56	37	36	51	44	28	48	82	28	10	29	97	44	50	23	48	29	34	31	43	42	78	47	70	41	58	39	36	50	47	57	104	69	39	52	87	33	31	72	63	20	21	49	86	18	20	26	38	24	19	26	40	29	19	54	104	50	23	31	104	31	23	51	79	23	16	38	104	17	46	49	24	20	56	42	23	101536
2	0	10	16	13	11	29	24	6	12	41	33	9	2	21	22	12	24	62	42	19	5	10	9	5	7	100	67	33	5	1	8	2	46	109	100	40	2	1	2	37	109	69	43	42	13	7	5	40	27	25	57	63	14	8	18	12	2	21	54	102	20	25	47	5	32	36	51	109	62	95	19	84	109	23	11	38	27	109	94	65	24	11	54	69	18	16	58	19	4	37	95	66	9	24	47	1	0	1	4	13	34	105	22	7	2	8	43	19	19	87	65	31	3	5	65	70	22	23	71	6	2	6	35	43	38	51	21	101537
3	5	32	112	113	9	8	6	3	4	6	13	18	3	5	15	6	3	3	8	18	8	10	19	4	1	1	3	2	1	1	3	5	7	28	98	42	26	16	8	97	17	3	5	39	28	16	113	57	5	3	11	113	111	35	95	9	1	0	1	19	23	5	4	3	1	9	36	17	12	33	34	113	109	70	36	25	7	7	50	113	50	74	52	100	113	73	87	4	5	6	1	15	76	113	12	1	6	45	42	27	17	47	21	29	3	6	5	1	3	41	104	101	32	26	1	0	8	12	83	0	10	12	0	0	2	9	1	101538
1	1	0	1	1	1	1	1	37	9	3	28	35	8	6	34	77	18	10	74	76	17	14	67	62	15	10	59	53	16	8	53	27	7	3	24	32	6	3	18	94	21	11	71	83	17	12	68	93	21	11	81	102	19	15	76	80	17	8	59	72	15	10	55	65	13	7	44	70	11	7	38	103	19	9	63	96	16	9	63	92	17	10	72	100	18	10	71	78	15	8	51	74	14	6	49	54	10	5	35	61	9	5	35	85	14	8	44	76	12	6	48	69	11	9	52	78	12	7	51	56	9	9	36	53	13	4	39	101539
35	1	0	0	8	1	0	2	88	3	1	10	92	6	0	7	48	1	0	8	76	3	1	7	93	1	0	13	74	2	1	18	89	3	0	1	25	3	0	5	130	5	3	19	130	7	0	11	89	2	1	17	106	8	0	8	119	7	3	19	95	1	0	14	83	4	0	2	24	3	0	4	130	7	0	5	130	12	0	8	105	1	0	6	128	11	2	9	74	3	2	9	74	1	0	7	58	4	0	1	21	6	2	4	130	17	3	7	130	9	2	5	63	9	4	5	87	8	1	3	49	2	1	4	51	2	0	3	101540
33	54	40	45	68	26	13	28	46	19	13	33	78	29	11	25	31	18	18	37	76	53	11	10	75	23	10	12	21	47	23	25	37	27	10	12	75	59	27	49	90	19	5	24	118	19	11	33	57	15	8	46	117	55	22	16	118	7	3	10	26	39	8	25	21	19	18	23	41	35	30	13	102	20	9	32	118	24	14	17	78	35	16	58	118	35	19	22	118	29	2	16	32	12	2	20	14	10	9	15	35	17	11	11	67	14	5	30	118	23	9	20	51	10	8	57	115	20	11	39	118	19	0	13	29	5	4	10	101541
4	9	68	30	8	22	33	16	8	20	52	22	10	24	39	25	7	28	53	29	19	62	46	16	8	60	29	11	12	62	30	4	8	13	67	32	8	8	33	73	34	32	97	53	29	32	73	108	43	34	63	26	54	108	43	36	12	28	20	25	24	80	15	12	16	78	43	26	16	41	67	84	96	55	93	62	70	56	105	68	78	14	14	18	54	45	17	24	17	4	4	21	26	108	13	11	38	84	10	7	30	85	52	11	35	39	51	16	36	31	77	27	51	15	17	32	44	14	25	14	7	3	18	91	17	18	15	6	101542
1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	74	43	52	62	32	22	28	60	36	22	53	64	31	19	45	65	11	4	9	8	6	18	87	2	2	2	3	6	2	1	1	58	57	90	93	60	60	117	117	117	23	32	63	71	93	117	117	117	24	4	9	8	23	64	117	7	11	14	30	29	13	5	3	19	92	64	8	2	51	109	44	25	56	59	31	34	21	51	40	30	80	16	18	14	3	2	3	27	21	39	68	50	24	26	24	101543
52	8	4	8	9	3	2	17	90	17	17	49	60	33	33	72	99	20	14	48	82	34	25	76	35	15	12	23	51	20	4	12	56	5	5	27	37	7	4	35	111	29	29	100	61	22	25	77	96	17	24	80	102	46	21	79	16	11	20	38	58	29	3	5	71	7	6	34	60	12	8	39	111	34	13	28	77	26	25	109	50	29	22	44	99	37	18	29	15	22	9	13	53	54	5	5	93	9	4	17	30	6	9	41	79	26	24	40	96	20	14	56	37	63	48	47	63	25	9	12	8	29	11	15	32	23	3	2	101544
29	26	32	42	28	19	24	35	39	38	33	41	40	36	24	34	45	37	42	73	52	33	25	63	43	42	37	40	42	40	28	36	54	47	45	55	45	33	34	60	49	37	43	64	53	36	42	64	61	34	37	84	78	39	41	79	58	52	42	51	62	53	43	48	53	49	52	49	42	50	51	54	56	49	55	50	43	48	48	49	46	31	40	71	57	43	40	67	37	28	36	45	38	29	45	57	23	27	27	18	23	92	29	21	45	48	55	39	38	55	48	41	47	43	40	41	46	42	34	39	31	21	18	14	16	24	17	70	101545
60	9	5	21	46	6	5	18	96	11	5	24	83	13	5	43	60	33	34	34	47	35	15	33	36	28	29	27	21	31	14	27	56	15	28	24	36	21	30	37	87	28	28	48	61	31	25	51	47	27	40	61	48	42	50	61	39	34	29	31	26	24	34	37	41	36	61	33	34	52	65	53	56	60	68	57	39	73	71	54	41	94	72	52	36	64	63	48	48	46	46	62	41	65	43	33	58	41	35	61	45	29	16	47	28	54	51	49	51	49	30	25	38	79	52	21	30	49	38	27	57	74	25	18	32	84	35	25	101546
91	15	44	12	82	22	55	13	123	12	26	10	130	31	35	18	35	1	0	2	52	11	1	6	0	0	0	0	0	0	0	0	97	22	40	22	89	21	44	13	133	22	22	19	133	33	31	23	87	3	0	4	129	12	1	7	0	0	0	0	0	0	0	0	53	18	43	19	49	15	33	10	133	33	21	31	133	16	17	12	101	6	1	11	133	3	0	3	0	0	0	0	0	0	0	0	28	11	20	9	26	7	10	6	116	25	12	22	112	6	6	5	56	7	1	9	78	1	0	1	0	0	0	0	0	0	0	0	101547
48	9	17	110	108	8	6	46	56	33	31	81	60	21	18	47	36	23	45	76	43	14	21	47	44	27	46	32	8	5	23	52	33	11	11	79	110	21	8	33	77	44	30	58	82	37	31	60	42	32	43	53	69	37	38	48	48	41	39	22	10	10	21	51	28	32	22	52	110	38	11	13	58	62	43	57	67	46	37	60	38	30	34	60	66	29	38	54	44	32	31	33	15	14	42	77	24	26	13	37	87	33	20	16	50	37	39	34	42	36	47	42	37	22	38	41	33	42	43	52	37	31	37	36	15	15	31	48	101548
0	1	25	4	0	3	12	2	0	5	18	1	0	5	21	4	0	2	2	0	0	1	5	1	0	0	0	0	0	0	0	0	3	8	113	26	1	2	36	23	19	65	107	8	9	16	63	42	18	98	47	17	39	63	28	14	8	22	2	1	3	4	1	0	3	8	90	38	1	2	93	56	19	46	113	88	8	9	113	105	32	77	113	88	40	44	113	42	31	82	36	4	8	19	30	7	4	2	60	73	0	1	93	113	2	2	50	53	20	31	113	46	10	45	35	28	41	42	87	31	10	95	20	5	15	35	20	5	101549
7	8	11	7	7	10	15	10	37	21	13	7	36	21	15	8	20	10	1	1	17	8	1	1	0	0	0	0	0	0	0	0	92	84	84	86	93	90	92	97	111	111	66	65	111	111	77	75	76	35	9	8	65	34	11	12	0	0	0	0	0	0	0	0	79	74	62	70	85	69	63	69	108	95	76	76	111	90	68	72	42	30	24	18	39	28	19	12	0	0	0	0	0	0	0	0	4	4	3	3	4	3	3	3	1	1	1	2	2	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101550
19	17	80	76	22	23	18	23	81	58	58	38	9	5	8	41	48	47	50	26	8	7	18	18	25	24	18	19	12	7	11	4	35	26	26	38	75	47	38	38	105	48	26	40	70	41	19	50	105	55	48	34	29	16	18	36	44	59	28	55	32	19	19	16	38	32	19	44	43	83	99	59	85	48	16	33	89	97	22	35	105	31	14	37	35	14	11	78	36	25	15	45	63	35	56	55	12	19	18	36	22	44	26	56	37	26	15	58	92	84	15	67	63	22	27	34	15	22	13	105	25	7	14	29	19	15	14	28	101551
36	42	24	18	41	22	13	10	49	33	18	21	90	26	10	42	49	28	22	28	29	20	9	32	65	26	40	52	46	27	3	11	61	47	32	22	63	40	21	14	90	76	23	25	103	60	17	17	103	64	14	16	75	39	8	12	50	18	11	37	61	30	42	75	73	50	29	12	99	67	32	18	96	60	13	19	103	71	30	30	95	51	22	23	57	23	26	72	33	17	34	42	18	12	28	55	32	31	31	16	45	42	31	12	73	48	19	23	63	48	22	26	103	40	16	48	55	36	8	21	42	19	22	35	66	34	7	11	101552
68	17	25	29	62	25	21	27	76	21	28	40	74	32	27	30	79	35	23	36	61	23	18	37	38	24	19	23	55	19	13	13	101	28	35	41	81	27	28	37	62	24	39	46	78	25	39	40	63	46	36	47	72	33	35	35	71	43	37	38	59	32	47	45	94	32	35	37	87	22	39	51	81	23	38	50	81	31	44	45	61	38	25	35	87	32	46	35	48	46	50	34	42	29	50	46	59	19	29	25	74	16	20	37	72	25	30	38	60	21	22	31	57	20	29	34	57	22	25	30	47	18	64	24	39	28	49	50	101553
26	21	25	34	60	61	34	18	30	27	44	36	35	58	100	74	33	33	47	41	21	64	103	50	27	39	41	20	14	49	91	31	29	30	58	91	60	42	19	14	64	69	103	63	36	34	32	36	47	70	74	63	56	57	41	33	31	60	65	49	41	35	26	20	13	12	29	48	34	31	28	22	59	55	19	25	33	29	34	30	64	90	46	35	68	81	40	33	35	49	38	36	50	54	44	31	14	11	16	22	27	33	34	27	18	25	34	36	35	17	46	32	44	59	35	25	52	41	21	26	32	46	29	30	41	47	24	21	101554
23	21	14	15	16	19	16	16	56	56	51	50	55	59	53	47	44	41	64	53	48	48	58	46	5	10	26	10	11	15	21	8	26	32	32	22	21	27	34	24	62	78	78	60	67	80	74	56	50	56	86	53	57	66	85	47	7	10	26	10	11	15	24	10	32	26	31	30	27	23	36	33	66	54	74	77	73	59	79	78	53	63	90	53	66	70	85	52	9	17	27	10	17	18	27	10	25	15	24	29	19	16	25	28	51	43	57	57	59	46	53	54	34	49	71	34	43	51	63	35	9	13	19	8	15	13	19	9	101555
11	4	7	2	3	6	10	7	87	4	8	18	70	16	48	80	4	7	20	19	70	19	34	10	7	8	21	3	3	17	28	15	44	18	26	2	4	8	13	18	116	15	7	49	116	7	3	66	11	7	12	33	114	11	3	10	43	40	28	8	8	17	23	47	74	52	69	1	2	16	54	44	116	58	48	76	116	51	50	85	6	22	66	25	49	39	44	4	25	41	41	13	7	9	20	9	103	3	4	2	6	16	48	51	82	2	4	28	113	62	39	43	44	11	13	11	42	65	116	31	21	16	18	12	26	63	116	32	101556
15	3	1	1	11	1	1	3	18	2	0	1	22	2	0	3	15	1	0	0	20	1	0	1	1	0	0	0	2	0	0	0	125	62	19	30	109	23	17	29	125	26	4	9	125	14	6	24	125	6	1	5	125	6	1	7	9	0	0	0	18	0	0	1	125	51	36	28	72	20	19	66	125	31	30	25	125	16	9	29	125	14	7	26	125	10	5	22	9	1	0	3	16	1	0	2	63	20	30	5	26	14	47	37	71	23	43	30	88	23	61	43	111	14	8	33	125	9	8	38	10	0	0	1	21	0	0	0	101557
9	0	0	0	1	0	0	0	6	1	0	0	5	1	0	1	10	1	0	1	9	0	0	1	5	1	0	2	4	0	0	0	67	2	0	0	7	2	0	5	65	8	3	8	61	18	4	18	112	32	26	36	112	39	25	51	66	23	30	39	84	25	20	25	76	1	0	1	8	2	1	14	98	7	4	12	97	21	3	31	112	49	49	71	112	46	32	89	65	39	44	55	102	61	47	62	65	0	0	0	4	4	1	16	74	5	1	10	86	16	2	19	112	55	32	64	112	44	29	76	79	47	45	75	106	56	38	62	101558
61	8	1	12	81	10	4	13	108	5	2	23	82	17	6	51	101	19	7	39	109	19	4	28	26	3	1	28	50	11	1	9	71	22	4	12	84	20	3	14	109	16	9	20	109	12	5	29	106	24	5	35	109	12	1	21	32	9	9	21	28	7	6	63	62	24	5	20	94	27	5	13	98	43	17	17	109	4	3	37	82	24	3	10	109	17	9	60	35	7	14	50	23	12	25	70	40	17	1	21	79	19	4	21	72	34	4	38	66	5	7	57	62	11	16	87	74	6	12	100	7	13	28	51	12	4	8	11	101559
9	13	13	23	59	31	11	3	110	47	18	14	18	9	7	67	40	27	27	56	104	49	22	30	44	3	2	9	19	46	67	52	22	2	3	19	110	26	0	8	110	74	30	14	37	35	18	14	79	92	82	58	101	73	29	37	70	107	38	9	14	13	16	69	19	28	9	36	110	4	4	6	110	33	5	30	29	4	1	1	110	30	12	74	68	13	11	29	74	76	37	6	16	83	58	49	2	12	4	15	62	8	9	6	25	11	3	6	6	0	0	0	110	10	7	10	10	1	0	32	66	12	10	4	2	9	5	21	101560
25	7	7	23	60	34	29	31	40	5	12	58	107	51	49	59	20	57	45	33	46	44	30	21	49	89	46	26	14	10	18	18	70	15	11	59	107	19	14	53	84	24	47	105	107	31	19	73	21	27	40	39	77	83	39	23	42	60	47	46	24	28	45	33	19	13	8	61	85	33	10	10	27	24	28	63	74	40	23	12	29	24	48	29	32	40	35	44	28	15	36	30	35	58	51	38	11	11	7	39	45	29	20	14	5	7	24	36	70	73	48	30	13	17	61	32	8	14	105	62	25	14	34	25	15	18	89	77	101561
63	39	41	75	54	42	67	72	45	26	44	72	51	35	61	72	61	23	26	64	59	31	29	55	12	11	10	14	11	8	9	13	99	53	40	66	95	42	38	62	104	60	72	106	99	53	77	106	67	52	53	76	60	84	69	55	8	20	19	6	6	22	25	9	32	21	17	23	38	56	27	21	60	58	44	59	64	49	46	41	45	67	41	35	28	34	46	37	8	31	25	11	9	43	36	6	2	1	2	3	5	13	7	2	7	2	1	2	8	34	38	11	11	28	9	8	12	46	50	14	6	25	22	14	15	34	17	5	101562
0	0	0	2	1	0	0	0	13	6	8	61	84	11	8	13	78	23	16	30	54	15	16	87	10	5	6	26	21	5	8	11	1	1	12	51	7	0	0	0	41	21	28	105	105	10	12	22	99	73	50	43	36	6	11	43	15	22	44	75	28	5	11	11	36	15	68	105	40	10	11	28	102	24	23	57	96	34	48	76	23	40	66	58	64	20	62	105	24	25	35	59	82	25	22	78	105	14	48	72	25	8	21	95	59	14	19	31	59	18	13	62	12	21	57	56	65	23	34	45	35	35	20	67	42	7	15	46	101563
12	8	15	11	10	16	34	19	46	35	24	36	40	27	30	47	17	10	14	29	37	24	32	29	10	16	10	9	9	13	17	15	25	28	35	36	37	36	44	34	59	55	32	27	30	47	47	46	53	40	29	44	54	54	83	56	35	24	18	36	47	46	53	66	39	36	42	23	44	50	50	48	91	92	31	17	75	103	44	48	86	68	38	39	59	60	58	72	47	36	31	43	44	73	87	76	28	44	24	10	12	21	23	29	50	54	24	18	63	66	32	36	92	68	36	24	46	46	52	98	31	29	45	33	30	53	57	54	101564
19	2	1	8	104	2	0	0	96	10	1	4	111	3	0	0	111	3	0	4	97	4	0	1	71	7	2	10	21	1	0	0	25	3	0	17	111	2	0	3	107	26	1	5	111	3	1	8	111	4	0	2	110	25	7	9	110	12	1	5	69	4	0	2	30	3	1	19	111	11	0	4	92	20	3	12	96	4	1	12	111	20	11	25	94	14	4	11	111	9	1	4	86	8	1	2	28	2	0	9	96	27	3	5	45	16	7	16	79	10	2	4	104	30	5	15	58	4	0	0	92	10	1	4	50	17	1	2	101565
44	33	30	34	54	51	35	32	20	29	57	52	50	39	53	29	17	17	74	9	9	20	68	14	36	20	31	21	40	31	23	29	44	40	35	50	79	64	61	40	48	47	52	44	58	64	66	65	38	39	59	40	48	78	90	57	40	24	32	38	38	38	43	41	49	54	49	68	75	38	42	47	50	61	73	62	59	62	56	58	70	54	78	68	70	48	57	64	47	36	44	59	63	39	39	50	20	23	34	27	24	23	44	23	33	25	34	22	32	38	61	27	27	17	25	16	34	32	34	22	16	12	16	17	14	18	28	17	101566
0	2	3	11	5	7	9	4	9	2	21	75	14	7	12	51	20	11	28	79	35	26	18	50	36	15	22	58	30	8	26	67	22	3	9	59	28	3	19	31	50	8	4	73	105	9	15	65	54	22	21	74	96	22	18	54	60	27	47	62	48	21	28	65	66	27	9	35	71	31	4	15	65	51	28	52	105	27	7	13	105	44	17	26	105	43	14	48	105	42	20	21	70	90	41	52	43	29	21	26	60	55	40	13	18	21	43	73	35	27	105	42	48	40	17	13	30	48	50	37	50	65	43	26	32	75	33	16	101567
9	2	2	4	14	8	1	3	106	38	21	23	41	19	9	34	56	32	33	37	95	28	6	16	54	21	5	5	58	8	2	8	56	7	2	14	45	43	18	22	106	43	17	24	67	41	21	71	61	26	18	22	106	74	16	29	86	40	7	12	74	18	6	10	97	23	9	45	88	42	17	42	106	53	19	45	73	26	10	27	71	44	44	42	106	48	45	19	92	29	17	18	91	34	21	11	54	11	9	34	81	44	21	53	84	33	5	21	71	21	5	13	65	43	18	20	91	38	12	12	55	24	11	17	61	19	10	19	101568
2	11	22	22	11	2	2	2	94	22	12	19	10	7	9	61	39	13	9	39	38	12	3	22	58	10	7	30	33	3	1	14	34	8	6	6	6	1	2	5	117	51	23	27	77	38	19	26	117	42	24	50	110	35	3	14	117	41	4	39	115	12	2	16	22	8	0	0	0	0	0	0	117	49	1	21	78	31	1	20	117	9	4	45	117	27	2	32	117	14	1	34	117	6	4	23	1	1	0	0	0	0	0	0	96	50	0	1	15	14	1	10	80	14	1	23	113	24	1	17	117	10	0	17	117	4	0	19	101569
0	0	0	1	0	0	6	9	2	2	0	4	3	1	15	18	44	50	1	2	8	19	23	30	68	85	8	22	44	84	51	35	6	5	2	8	19	26	44	48	34	37	13	25	28	34	80	46	72	63	17	45	70	64	55	39	108	108	11	21	55	94	18	13	31	35	11	40	36	24	46	43	58	36	35	78	62	42	68	72	68	55	42	93	81	60	108	51	80	102	26	45	46	56	36	31	4	3	5	16	11	7	25	18	32	28	27	77	31	29	68	72	25	27	34	89	42	38	52	28	27	24	11	37	24	25	8	9	101570
1	1	29	1	0	2	18	2	2	4	28	2	1	2	19	3	1	2	27	3	1	1	20	5	1	1	30	1	0	1	17	2	33	12	107	13	23	30	26	25	103	30	85	19	83	14	21	21	57	20	75	28	89	12	24	10	25	17	120	26	58	14	12	2	78	21	7	19	71	33	9	23	120	22	11	28	120	23	4	17	120	14	9	22	120	28	18	14	68	13	2	4	120	41	2	2	66	18	6	17	65	22	6	14	100	14	7	14	97	26	9	28	120	4	4	8	120	23	6	15	54	6	0	3	120	27	0	4	101571
24	14	10	23	42	31	26	32	41	16	21	48	93	42	31	41	23	14	27	49	89	56	48	41	41	24	21	22	34	29	34	52	33	22	23	37	49	31	39	43	29	28	42	69	95	52	52	48	41	26	38	56	74	68	63	69	36	25	16	24	54	59	44	44	31	40	49	64	55	23	20	25	36	46	54	79	90	43	37	38	57	52	67	73	62	46	50	56	54	58	41	55	58	56	37	37	32	36	39	50	35	23	26	30	36	45	42	57	58	40	38	36	44	40	45	62	60	35	40	41	32	26	26	39	36	17	22	25	101572
8	14	9	20	35	58	111	28	10	44	26	44	57	64	90	17	13	51	77	26	20	20	38	22	3	36	56	15	13	20	14	7	2	1	7	111	74	11	30	5	70	80	25	111	111	39	30	6	52	34	34	34	111	48	20	6	6	34	43	20	19	4	1	4	29	13	97	111	78	11	0	0	100	38	14	66	62	10	1	14	82	24	3	57	111	10	1	12	42	1	2	20	30	11	18	52	67	22	6	7	59	25	2	1	62	15	4	16	54	18	4	9	52	13	2	33	64	11	17	11	111	24	4	22	47	16	16	47	101573
35	32	0	1	23	10	1	1	147	38	4	39	90	21	5	22	147	82	4	32	32	0	0	1	53	47	1	2	3	1	0	1	46	45	0	0	4	2	1	0	147	52	2	44	147	8	9	19	147	95	2	30	104	0	0	1	69	77	9	5	1	0	0	0	35	36	0	0	0	0	0	0	122	43	1	25	147	0	0	0	147	59	1	16	94	0	0	0	74	45	10	15	18	2	0	1	3	3	0	0	0	0	0	0	6	2	0	1	9	0	0	0	13	2	0	0	5	0	0	0	2	0	0	0	1	0	0	0	101574
